,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
69,40.0,0.6875,0.1875,0.125,9.7089,5.6902,14.4064,98.4826,99.9592,31.4469,0.2712,2.1345,1.09875,1.238125,1.6653351294374998,1.66875,1.4543750000000002,0.36425,-5.7568375000000005,2.785625,-0.2355375,-2.7144375,0.704375,8.02710721325,45.9751202875,1.7188456259245677,1.7446171576595155,0.5488519445454048,408.9653518961212,0.0978077967107594,5.454545454545454,1.97896641235,5.333333333333333,1.97321103263,5.0,1.94811560488,3.583333333333333,-1.3048987229158966,0.7582324272158797,1,1,1
70,40.0,0.5,0.375,0.125,10.0751,5.8346,14.3692,90.796,90.9241,30.3005,0.2728,2.5418,1.0725,1.24,1.7685593227499998,1.70625,1.4225,0.319625,-5.7639999999999985,2.6075000000000004,-0.20775,-2.721,0.71,8.06189014175,53.98914429999999,1.5846891476407714,1.586924914412576,0.5288434900005418,426.11614348422216,0.09387112084731676,5.25,1.98317844502,5.333333333333333,1.98862739684,6.0,2.03055232165,3.583333333333333,-1.29901635301283,0.932872491465833,1,1,1
84,40.0,0.875,0.0,0.125,9.7273,5.645,13.9226,90.9296,91.07700000000001,30.5048,0.2665,2.34,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.5870209075214357,1.5895935228388756,0.5324091976623662,387.99891114390175,0.10309307281835316,5.285714285714286,1.92473047907,0.0,0.0,6.0,1.96752121039,3.583333333333333,-1.3223810353762377,0.85015092936961,1,0,1
88,40.0,0.5,0.5,0.0,10.0117,5.7519,14.1982,93.9475,93.3283,30.1185,0.1357,2.3551,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.6396931990173726,1.628886120289024,0.5256669907619121,409.29930059920304,0.09772799499398384,5.25,1.95732081715,5.5,1.97485377587,0.0,0.0,3.583333333333333,-1.9973087121413138,0.8565831894118707,1,1,0
92,40.0,0.4375,0.1875,0.375,6.0468,6.0469,14.8641,89.9991,89.9968,120.0006,0.3764,0.9052,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.5707806188316291,1.5707404762588326,2.0944055743687082,470.67920808739234,0.0849835712151812,5.7142857142857135,2.08132998972,5.333333333333333,2.05573784826,5.0,2.03025485058,3.583333333333333,-0.9771028712709124,-0.09959936522275474,1,1,1
117,40.0,0.5,0.25,0.25,10.2359,5.8895,14.5509,95.3405,94.6471,30.2148,0.1984,2.1189,1.085,1.265,1.973604792,1.7025,1.43,0.39025,-5.728899999999999,2.58,-0.2333,-2.7275,0.735,8.6103284435,59.626019299999996,1.664005635497654,1.6519035224643248,0.5273477428315826,439.52401231186593,0.09100754197615453,5.25,2.0056249026,5.5,2.0228075675,5.5,2.0234344157,3.583333333333333,-1.6174700841313647,0.7508970861008493,1,1,1
120,40.0,0.5,0.1875,0.3125,5.9907,5.9905,14.6544,89.9923,90.0076,119.9949,0.439,1.0169,1.0912499999999998,1.2775,2.076127526625,1.700625,1.43375,0.4255625,-5.71135,2.56625,-0.246075,-2.73075,0.7475,8.884547594375,62.4444568,1.5706619364424932,1.570928971818048,2.094306090601344,455.4719422405232,0.0878209968395309,5.25,2.02738940015,5.333333333333333,2.03343486952,5.2,2.02369229808,3.5,-0.8232558659069656,0.016758783814954624,1,1,1
139,40.0,0.8125,0.0,0.1875,5.8341,5.8343,14.3401,89.9999,89.99799999999998,120.0005,0.4163,2.5592,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5707945814656443,1.5707614202098563,2.094403829039455,422.7107073915194,0.09462736405905978,5.384615384615384,1.99246944123,0.0,0.0,6.0,2.02334336903,3.6666666666666665,-0.8763491247812073,0.9396947096531713,1,0,1
152,40.0,0.3125,0.375,0.3125,10.3492,5.9826,14.4464,83.7426,82.7531,30.6289,0.3341,0.9384,1.065,1.279375,2.1793517199375,1.738125,1.401875,0.3809375,-5.7185125,2.388125,-0.2182875,-2.7373125,0.7531249999999999,8.919330522875,70.4584808125,1.4615840941806033,1.4443140612321197,0.5345751512640913,452.0602809726593,0.08848377458407855,5.6,2.04942375478,5.0,2.0082830293900003,5.6,2.04935798687,3.583333333333333,-1.0963149296194261,-0.06357898164287133,1,1,1
158,40.0,0.5625,0.25,0.1875,5.928999999999999,5.9282,14.0415,90.0155,90.0018,120.0027,0.3134,1.0404,1.0875,1.251875,1.8366739929375,1.691875,1.436875,0.3698125,-5.7440625,2.653125,-0.2297875,-2.7220625,0.7206250000000001,8.324514983124999,54.1362404625,1.5710668528289558,1.5708277427214326,2.0944422262830003,427.4020421821521,0.09358869647832103,5.111111111111111,1.97542902009,5.5,2.00232636459,5.333333333333333,1.99167975368,3.5,-1.1602749490602167,0.03960525459235942,1,1,1
167,40.0,0.6875,0.0,0.3125,9.8517,5.7884,14.5524,98.9341,100.5107,31.683000000000003,0.391,1.6526,1.1175,1.2756249999999998,1.9729033333125,1.663125,1.465625,0.4701875,-5.7041875,2.744375,-0.2738625,-2.7241875,0.7418750000000001,8.849764665875,54.4304327875,1.7267257874973216,1.7542426484842644,0.5529726669093635,428.54457300732116,0.09333918224491584,5.090909090909091,1.98640179535,0.0,0.0,5.6,2.02215120852,3.5,-0.9390477189967712,0.502349805284947,1,0,1
171,40.0,0.6875,0.25,0.0625,5.7896,5.7894,14.1688,89.99799999999998,90.0023,119.9971,0.2213,1.9578,1.0925,1.225625,1.5628123948125,1.6706250000000002,1.450625,0.3289375,-5.7743875000000005,2.799375,-0.2227625,-2.7111875,0.691875,7.752888062375,43.1566827875,1.5707614202098563,1.5708364693676926,2.0943444878448885,411.29980924026637,0.0972526587694901,5.454545454545454,1.97358827803,5.5,1.97656749986,4.0,1.8430466754900003,3.583333333333333,-1.5082360319251331,0.6718213938451929,1,1,1
172,40.0,0.3125,0.0625,0.625,10.6585,6.1769,15.2114,91.1886,91.3794,30.3686,0.4095,0.461,1.09625,1.341875,2.6919653930624996,1.7287500000000002,1.4206249999999998,0.5574999999999999,-5.6307625,2.319375,-0.2821625,-2.7535625,0.815625,10.29042627725,84.55066831250002,1.5915413102841007,1.5948713984969063,0.5300320592211499,506.1550092343007,0.0790271740281916,5.6,2.12518831135,6.0,2.1507730836700003,5.2,2.09643125321,3.583333333333333,-0.892818375689013,-0.7743572359854884,1,1,1
180,40.0,0.4375,0.125,0.4375,10.4164,6.0348,14.86,91.0287,91.1936,30.339000000000002,0.4952,0.4109,1.095,1.303125,2.3155810603125,1.709375,1.430625,0.4813125,-5.6786375000000024,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.5887505288101624,1.5916285767467009,0.5295154417625596,471.73221264671656,0.08479387018235339,5.142857142857143,2.04348033388,6.0,2.10074059939,5.142857142857143,2.04327573635,3.5,-0.7027935576117508,-0.889405403092773,1,1,1
189,40.0,0.5625,0.125,0.3125,6.0020000000000024,6.0012,14.3698,90.0068,89.9959,119.9994,0.3761,1.2417,1.1,1.276875,2.0417194621875,1.688125,1.444375,0.4404375,-5.7089625,2.6256250000000003,-0.2553375,-2.7285625,0.745625,8.872953284874999,59.7731154625,1.570915009184032,1.570724768295565,2.094384630417684,448.24769977958425,0.08923637537832119,5.5555555555555545,2.03788538909,6.0,2.06524886426,4.8,1.98102695503,3.583333333333333,-0.9779002135058463,0.21648140844065938,1,1,1
191,40.0,0.0,0.9375,0.0625,10.3453,5.9103,14.7735,97.014,95.6274,30.0951,0.1279,1.5455,0.99625,1.2325,1.941301103625,1.808125,1.3337500000000002,0.1653125,-5.80065,2.14625,-0.120875,-2.73525,0.7125,7.880425466875,72.5414375,1.6932137205297788,1.669012985121625,0.5252585837169454,449.5099432581197,0.0889857957536459,0.0,0.0,5.333333333333333,2.02833100229,6.0,2.07058823597,3.583333333333333,-2.0565065703973398,0.43534748259003403,0,1,1
194,40.0,0.5625,0.125,0.3125,6.0020000000000024,6.0012,14.3698,90.0068,89.9959,119.9994,0.4327,0.6236,1.1,1.276875,2.0417194621875,1.688125,1.444375,0.4404375,-5.7089625,2.6256250000000003,-0.2553375,-2.7285625,0.745625,8.872953284874999,59.7731154625,1.570915009184032,1.570724768295565,2.094384630417684,448.24769977958425,0.08923637537832119,5.5555555555555545,2.0380922636200003,5.0,1.99684475428,5.2,2.01341700085,3.583333333333333,-0.837710631751298,-0.47224614179851554,1,1,1
208,40.0,0.125,0.75,0.125,10.0112,5.8192,14.4072,91.3858,91.6102,30.6656,0.17800000000000002,1.4562,1.02,1.24375,1.975007709375,1.7812499999999998,1.35875,0.230375,-5.778325,2.25125,-0.152175,-2.734125,0.72125,8.13145599875,70.017192325,1.5949830995690342,1.5988996184105089,0.5352156870995731,427.90788448143104,0.09347806257058064,5.0,1.96763704503,5.333333333333333,1.99218281038,6.0,2.03287301705,3.583333333333333,-1.7259717286900518,0.3758303029784736,1,1,1
213,40.0,0.1875,0.5,0.3125,10.3967,6.0239,14.8421,91.0284,91.1952,30.3483,0.2933,1.2221,1.0475,1.280625,2.2481678488125,1.763125,1.380625,0.3511875,-5.7232875,2.269375,-0.1997625,-2.7416875000000003,0.756875,8.942519141875,75.80116348749998,1.5887452928224064,1.5916565020147326,0.5296777573829949,469.5533913287951,0.08518733063944761,5.333333333333333,2.0547304470200003,4.75,2.00733076851,6.0,2.09684622929,3.5,-1.2265593029987316,0.20057069046181777,1,1,1
221,40.0,0.375,0.1875,0.4375,6.1411,6.1403,14.440999999999999,90.0156,90.0046,120.0017,0.3226,1.52,1.0862500000000002,1.30375,2.34998912475,1.721875,1.42,0.4664375,-5.681025,2.42,-0.2531,-2.741625,0.77625,9.456174515125001,73.424014475,1.5710685981582082,1.5708766119404882,2.0944247729904792,471.580881324877,0.08482108071816334,5.333333333333333,2.05837330296,4.0,1.92947993144,5.7142857142857135,2.08368668243,3.5,-1.1313421132910286,0.41871033485818504,1,1,1
230,40.0,0.375,0.375,0.25,5.9856,5.9853,14.6474,89.9922,90.0069,119.9958,0.3452,1.4549,1.0675,1.26625,2.042420920875,1.7275,1.40875,0.3605,-5.733675,2.46125,-0.214775,-2.7318750000000005,0.7387499999999999,8.6335170625,64.968701975,1.5706601911132407,1.5709167545132845,2.0943217985646116,454.4678454686155,0.08801502768310218,5.666666666666668,2.05381301347,5.0,2.01903486854,6.0,2.07466109026,3.6666666666666665,-1.0636313197728642,0.374937169739206,1,1,1
231,40.0,0.375,0.5,0.125,5.9399,5.9389,14.0647,90.0181,90.0012,120.0035,0.2558,0.8536,1.055,1.24125,1.837375451625,1.73125,1.40125,0.289875,-5.768775,2.48875,-0.189225,-2.725375,0.7137500000000001,8.085078760750001,59.331826975,1.5711122313895076,1.5708172707459205,2.0944561889170155,429.66591427134,0.09309558582936472,5.666666666666668,2.01720650868,5.0,1.96985323189,5.0,1.97022794403,3.5,-1.3633593898373946,-0.15829257899459342,1,1,1
240,40.0,0.0,0.75,0.25,10.4134,6.0342,14.8738,91.0486,91.22,30.3585,0.1818,1.1437,1.015,1.27,2.2488693075,1.8025,1.345,0.27125,-5.7479999999999976,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999998,1.5890978493313093,1.5920893436692274,0.5298557809666985,472.2572260526553,0.08469960393054972,0.0,0.0,5.5,2.07014797013,5.0,2.03234294423,3.583333333333333,-1.7048480972387587,0.13426862080503393,0,1,1
249,40.0,0.25,0.75,0.0,5.8664,5.8661,14.3698,89.9949,90.0027,119.9988,0.1396,1.3633,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707073150030448,1.5708434506847004,2.094374158442172,428.2602233128088,0.09340115617224463,6.0,2.03343846256,5.166666666666667,1.98008672274,0.0,0.0,3.583333333333333,-1.968974088653865,0.3099082312099469,1,1,0
251,40.0,0.0625,0.625,0.3125,6.1458,6.1446,14.4547,90.0183,90.0052,120.0035,0.294,0.2934,1.03,1.281875,2.3169839776875003,1.788125,1.359375,0.3214375,-5.7280625,2.150625,-0.1812375,-2.7460625,0.760625,8.965707760875,81.14384616250003,1.5711157220480114,1.5708870839160003,2.0944561889170155,472.7117479401516,0.0846181635516794,6.0,2.10300979753,5.0,2.03384696244,5.6,2.07844376684,3.5,-1.2241755116434554,-1.2262184132732556,1,1,1
263,40.0,0.625,0.125,0.25,10.1665,5.8587,14.4298,94.6578,94.1535,30.2308,0.2641,2.2569,1.1025,1.26375,1.904788663125,1.6775000000000002,1.45125,0.4199999999999999,-5.724125000000001,2.69875,-0.251825,-2.723125,0.73125,8.587139824500001,54.283336625,1.6520902726942883,1.6432885772764811,0.5276269955119017,431.2985914352468,0.09274317327791556,5.6,2.01663591842,4.0,1.87428995909,5.5,2.00896837305,3.583333333333333,-1.3314274596790505,0.8139921902521485,1,1,1
265,40.0,0.8125,0.0,0.1875,10.0053,5.7928,14.2566,90.7304,90.8457,30.2783,0.3349,2.0738,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5835442116514633,1.5855565762790125,0.5284560269065991,416.57255293046137,0.09602168870371354,5.384615384615384,1.97741970499,0.0,0.0,5.333333333333333,1.97417007826,3.583333333333333,-1.0939232991819783,0.7293826731420406,1,0,1
273,40.0,0.8125,0.0,0.1875,5.8832,5.8822,14.3385,90.0907,88.8021,120.0535,0.3874,1.9715,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5723793404264552,1.5498890276852564,2.095328853543013,429.3738029696978,0.09315892055674134,5.384615384615384,1.99739314422,0.0,0.0,6.0,2.0356862445,3.6666666666666665,-0.9482975280092415,0.6787946743355449,1,0,1
279,40.0,0.5,0.375,0.125,10.0995,5.8459,14.1685,89.5385,89.471,30.2565,0.2113,2.2756,1.0725,1.24,1.7685593227499998,1.70625,1.4225,0.319625,-5.7639999999999985,2.6075000000000004,-0.20775,-2.721,0.71,8.06189014175,53.98914429999999,1.5627416322969427,1.5615635350518466,0.5280755451296643,421.479849012862,0.09490370676957167,5.5,1.99278717006,5.333333333333333,1.98162736475,5.0,1.95714148317,3.583333333333333,-1.554476354360126,0.8222437538943552,1,1,1
285,40.0,0.125,0.5625,0.3125,6.1189,6.1177,14.6339,90.0058,90.0003,119.9983,0.36,0.5288,1.03875,1.28125,2.28257591325,1.7756249999999998,1.37,0.3363125,-5.725675,2.21,-0.1905,-2.743875,0.75875,8.954113451375001,78.472504825,1.570897555891512,1.5708015627826524,2.094365431795912,474.4163881303032,0.08431411941236229,6.0,2.10472449301,5.333333333333333,2.06134454146,5.2,2.05189560217,3.583333333333333,-1.0216512475319814,-0.6371449904446604,1,1,1
287,40.0,0.5,0.1875,0.3125,6.0277,6.0259,14.737,90.0623,88.116,120.0356,0.3777,1.4436,1.0912499999999998,1.2775,2.076127526625,1.700625,1.43375,0.4255625,-5.71135,2.56625,-0.246075,-2.73075,0.7475,8.884547594375,62.4444568,1.5718836669188891,1.5379143236873234,2.0950164396069058,463.0778561442597,0.08637856349481557,5.5,2.06103401757,6.0,2.09114434433,5.2,2.03957121474,3.6666666666666665,-0.9736550492637259,0.3671399937864964,1,1,1
288,40.0,0.0,0.875,0.125,10.0585,5.8483,14.488,91.459,91.6959,30.6914,0.1594,1.319,1.0025,1.245,2.04382383825,1.80625,1.3375,0.200625,-5.7831,2.1325000000000003,-0.13365,-2.7385,0.725,8.15464461775,75.359875,1.5962606805814945,1.6003953655794685,0.5356659820465877,434.8139600271238,0.0919933665365868,0.0,0.0,5.285714285714286,1.9995601382900003,6.0,2.0437707624400003,3.583333333333333,-1.8363385126260225,0.2768738737351775,0,1,1
295,40.0,0.0,0.1875,0.8125,6.4848,6.4838,15.0894,90.0149,90.0105,120.0007,0.2932,0.0001,1.07125,1.3825,3.171573919125,1.785625,1.37875,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.3626875,1.5710563808534437,1.570979586366356,2.09440731969796,549.4468563633184,0.07280048932257471,0.0,0.0,4.666666666666667,2.10653269153,5.538461538461538,2.18129453519,3.583333333333333,-1.2269003089696406,-9.210340371976182,0,1,1
297,40.0,0.625,0.0625,0.3125,10.2193,5.915,14.4051,87.8481,87.5185,30.2551,0.3269,1.3776,1.10875,1.27625,2.00731139775,1.675625,1.4549999999999998,0.4553125,-5.706575,2.685,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.10177412500001,1.5332385866212308,1.5274859814066573,0.5280511105201364,438.31538680449813,0.09125848921621638,5.4,2.01238114067,6.0,2.05071087037,4.8,1.96654318528,3.5,-1.118100965251972,0.3203428546913293,1,1,1
298,40.0,0.625,0.25,0.125,10.0543,5.79,14.2537,93.9566,93.491,30.1832,0.289,1.4616,1.09,1.23875,1.6997431938749998,1.68125,1.44375,0.34937499999999994,-5.759225,2.72625,-0.226275,-2.716625,0.70625,8.03870152275,48.646461625,1.6398520239793035,1.6317257709820183,0.5267962187879525,416.1852491095714,0.09611104690899072,5.4,1.9790942017,5.0,1.95019138656,5.0,1.94980632276,3.5,-1.241328590869705,0.3795317260816599,1,1,1
300,40.0,0.75,0.125,0.125,9.9901,5.7813,14.0288,89.4503,89.3687,30.234,0.3942,1.7944,1.1075,1.2375,1.6309270649999998,1.65625,1.465,0.379125,-5.754449999999999,2.845,-0.2448,-2.71225,0.7025000000000001,8.01551290375,43.30377895,1.5612022518966835,1.5597780632270564,0.5276828460479657,407.95964238335824,0.09804891426591687,5.166666666666667,1.94835280728,6.0,2.00110781934,6.0,2.00066590448,3.583333333333333,-0.9308968842635172,0.5846707042238615,1,1,1
303,40.0,0.0,0.3125,0.6875,10.8693,6.2713,14.9701,84.4314,83.5345,30.9886,0.2783,0.6045,1.05875,1.3575,2.966528449875,1.7893750000000002,1.37125,0.5184375,-5.62515,2.00875,-0.248625,-2.76775,0.8375,10.622616975625,100.7258125,1.4736059220683404,1.4579520640072032,0.5408531005835148,522.0452288125255,0.07662171358406307,0.0,0.0,5.2,2.12155392611,5.2727272727272725,2.12761443532,3.5,-1.279055610450292,-0.5033536089272896,0,1,1
304,40.0,0.875,0.125,0.0,9.8046,5.6614,13.84,91.7885,91.7567,30.1664,0.07200000000000001,3.2455,1.1124999999999998,1.21125,1.357065466875,1.6350000000000002,1.47875,0.33825,-5.784775,2.99125,-0.237775,-2.701375,0.6737500000000001,7.4438859829999995,32.324221275,1.6020115404668152,1.601456525764681,0.5265030034736173,385.845913649233,0.10366832609859757,5.571428571428571,1.93971111804,4.0,1.80448955591,0.0,0.0,3.583333333333333,-2.6310891599660815,1.1772694214913861,1,1,0
314,40.0,0.3125,0.6875,0.0,10.1155,5.7979,14.3795,94.9926,94.0871,30.0987,0.1279,2.2913,1.03375,1.216875,1.6667380468125002,1.7475,1.3831250000000002,0.204375,-5.806262500000001,2.456875,-0.1544125,-2.7210625000000004,0.6906249999999999,7.548234768499999,56.3662933125,1.6579336350299652,1.642129678653157,0.5253214155700172,421.3084481501155,0.0949423164326097,5.6,2.00130025772,5.2727272727272725,1.9786674154400004,0.0,0.0,3.583333333333333,-2.0565065703973398,0.8291193420831598,1,1,0
315,40.0,0.4375,0.25,0.3125,6.0328,6.0326,14.6936,90.0209,89.9949,119.99799999999999,0.3291,1.56,1.0825,1.2781249999999995,2.1105355910625,1.7131250000000002,1.423125,0.4106875,-5.7137375,2.506875,-0.2368125,-2.7329375,0.749375,8.896141903875,65.11579813750001,1.5711611006085633,1.5707073150030448,2.0943601958081555,463.117319547816,0.08637120295793661,4.571428571428571,1.98111064021,6.0,2.08728097965,6.0,2.0871081511200003,3.583333333333333,-1.1113936230328427,0.44468582126144574,1,1,1
321,40.0,0.6875,0.3125,0.0,9.6139,5.6248,14.3094,98.1746,99.5844,31.285,0.1596,2.3399,1.08625,1.2131249999999998,1.4602896601875002,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.7134700118284252,1.7380756636230412,0.546026256486426,396.2212164675568,0.10095370549970348,5.454545454545454,1.95761360352,5.2,1.9416484695400005,0.0,0.0,3.583333333333333,-1.8350845939664286,0.8501081934137071,1,1,0
326,40.0,0.5,0.375,0.125,9.7756,5.7338,14.4719,97.5628,98.8855,31.5195,0.0883,2.594,1.0725,1.24,1.7685593227499998,1.70625,1.4225,0.319625,-5.7639999999999985,2.6075000000000004,-0.20775,-2.721,0.71,8.06189014175,53.98914429999999,1.7027920874647235,1.7258775574808527,0.5501190535823527,418.9808967727546,0.0954697464922728,5.75,2.01231447126,5.333333333333333,1.98674083673,4.0,1.86111692094,3.583333333333333,-2.4270151713722226,0.9532010858942521,1,1,1
