,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
102,80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,0.1022,3.6786,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5708643946357244,1.5708713759527322,1.5707387309295808,763.9195712769485,0.1047230664168926,6.0,1.9700549191,6.0,1.97340504717,0.0,0.0,4.0,-2.280823601212533,1.3025322450145602,1,1,0
109,80.0,0.5,0.0,0.5,9.6375,9.6371,9.6374,90.001,90.0018,89.9993,0.2573,2.0056,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5708137800874171,1.5708277427214326,1.5707841094901327,895.0981117719092,0.0893756773116574,6.0,2.0716105841,0.0,0.0,6.0,2.08486640082,4.0,-1.3575125596944386,0.6959432678619465,1,0,1
111,80.0,0.1562,0.0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,0.1093,1.2062,1.096248,1.3871980000000002,3.1369246699830002,1.7534459999999998,1.407182,0.6439226,-5.57529412,2.122754,-0.30372156,-2.7704106,0.864074,11.279407729830801,101.09794472931999,1.5708050534411566,1.5708102894289124,1.5707841094901327,1026.1242463630142,0.0779632683698405,6.0,2.1542555935,0.0,0.0,6.0,2.1789201706,4.0,-2.2136588837996443,0.1874749220347493,1,0,1
121,80.0,0.5938,0.0,0.4062,9.5151,9.5146,9.5149,90.0012,90.0021,89.9993,0.2558,2.2377,1.113752,1.295302,2.1781899872670003,1.679054,1.4553180000000001,0.5008273999999999,-5.68145588,2.634746,-0.27912844,-2.7323394,0.763426,9.278256205669203,62.660709220680005,1.5708172707459205,1.5708329787091884,1.5707841094901327,861.4064508580559,0.0928713732295726,6.0,2.04873202195,0.0,0.0,6.0,2.05636296258,4.0,-1.3633593898373946,0.8054485526470901,1,0,1
124,80.0,0.375,0.375,0.25,9.4682,9.4679,9.4679,90.0031,90.0033,89.9967,0.2077,2.3018,1.0675,1.26625,2.042420920875,1.7275,1.40875,0.3605,-5.733675,2.46125,-0.214775,-2.7318750000000005,0.7387499999999999,8.6335170625,64.968701975,1.5708504320017085,1.5708539226602125,1.5707387309295808,848.7401468903128,0.09425735343510128,6.0,2.04172542115,6.0,2.04172259713,6.0,2.04172248428,4.0,-1.5716605481000705,0.8336914255522537,1,1,1
126,80.0,0.0,0.2188,0.7812,10.0964,10.0964,10.0965,90.0015,90.0013,89.9979,0.075,1.0338,1.0681200000000002,1.37624,3.1202305336248,1.786564,1.3768719999999999,0.5713779999999999,-5.59883904,1.988136,-0.26777728,-2.7726224,0.85624,11.033726326616799,104.951214,1.5708225067336763,1.5708190160751725,1.5707596748806048,1029.209877061736,0.07772952998506959,0.0,0.0,6.0,2.15640516437,6.0,2.18306997122,4.0,-2.5902671654458267,0.033241333779801936,0,1,1
127,80.0,0.4375,0.0,0.5625,9.7191,9.7187,9.7191,90.0009,90.0016,89.9993,0.2583,1.6865,1.1075,1.328125,2.5206265295625,1.705625,1.438125,0.5519375,-5.6435375,2.451875,-0.2879125,-2.7459375,0.799375,9.993018507375,76.3895481375,1.5708120347581649,1.5708242520629283,1.5707841094901327,918.0371950372273,0.08714243870778672,6.0,2.09488848216,0.0,0.0,6.0,2.09658549748,4.0,-1.3536335788803424,0.522655375519568,1,0,1
131,80.0,0.4062,0.0938,0.5,9.6768,9.6764,9.6767,90.0014,90.0019,89.9986,0.2402,1.6618,1.0968680000000002,1.3159379999999998,2.4353353536078,1.7137600000000002,1.4290539999999998,0.5091756,-5.662283159999999,2.43589,-0.27049884,-2.743783,0.787814,9.7246057866976,74.90891837931999,1.5708207614044245,1.5708294880506846,1.5707718921853686,906.0931654156177,0.0882911416325546,6.0,2.08313024461,6.0,2.0933662917,6.0,2.0883782561,4.0,-1.426283369336254,0.5079013522487439,1,1,1
135,80.0,0.5625,0.4062,0.0312,9.1957,9.1953,9.1952,90.0039,90.0042,89.9965,0.1231,3.3455,1.0717709999999998,1.2204929999999998,1.5801012603503999,1.6963830000000002,1.427364,0.28149,-5.78736972,2.687295,-0.19782897,-2.7136617000000003,0.689295,7.637987109985199,47.0809196625,1.5708643946357244,1.5708696306234802,1.5707352402710768,777.5205459343448,0.10289117171027833,6.0,1.98082887684,6.0,1.98537105788,6.0,1.98925863301,4.0,-2.0947582457917293,1.2076161592407346,1,1,1
137,80.0,1.0,0.0,0.0,8.9847,8.9839,8.9843,90.0024,90.0036,89.9994,0.0738,5.2114,1.13,1.21,1.288249338,1.61,1.5,0.368,-5.78,3.11,-0.2563,-2.697,0.67,7.420697364,26.9815386,1.5708382146969444,1.5708591586479683,1.5707858548193845,725.191547815196,0.1103156817547283,6.0,1.9374109848,0.0,0.0,0.0,0.0,4.0,-2.6063965473757102,1.6508485336796483,1,0,0
145,80.0,0.0625,0.0625,0.875,10.1533,10.1533,10.1535,90.0008,90.0008,89.9989,0.0747,1.0168,1.0862500000000002,1.394375,3.2396885893125003,1.7712500000000002,1.393125,0.6392499999999999,-5.5701125000000005,2.026875,-0.2962125,-2.7753125,0.8731249999999999,11.43368011875,106.5097836625,1.5708102894289124,1.5708102894289124,1.5707771281731249,1046.719246889652,0.07642928152675292,6.0,2.19650289097,6.0,2.18253821828,6.0,2.18951942555,4.0,-2.5942751868433653,0.01666044089310717,1,1,1
146,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1068,3.5451,1.06875,1.214375,1.5291057890625,1.6975,1.425625,0.263875,-5.7967125,2.694375,-0.1914625,-2.7123125000000003,0.683125,7.5018575305,45.6809279625,1.5708696306234802,1.5708731212819844,1.5707317496125734,770.5067337515608,0.10382777527521893,6.0,1.97766118316,6.0,1.9760613901,0.0,0.0,4.0,-2.2367973524560427,1.2655663683309426,1,1,0
148,80.0,0.3125,0.6875,0.0,9.2727,9.2725,9.2722,90.0052,90.0048,89.9946,0.0993,2.9037,1.03375,1.216875,1.6667380468125002,1.7475,1.3831250000000002,0.204375,-5.806262500000001,2.456875,-0.1544125,-2.7210625000000004,0.6906249999999999,7.548234768499999,56.3662933125,1.5708870839160003,1.5708801025989922,1.5707020790152888,797.2340454749498,0.10034694385428593,6.0,1.99828453682,6.0,2.00014200349,0.0,0.0,4.0,-2.3096097079310103,1.0659857858410156,1,1,0
149,80.0,0.0,0.2812,0.7188,10.041,10.041,10.041,90.0018,90.0016,89.9975,0.0977,1.0297,1.0618800000000002,1.36376,3.0178718353752,1.788436,1.373128,0.536122,-5.61636096,2.001864,-0.25502272,-2.7693776000000003,0.8437600000000001,10.7599459263832,102.137286,1.5708277427214326,1.5708242520629283,1.570752693563597,1012.3504970630521,0.07902401414538683,0.0,0.0,6.0,2.1599112076,6.0,2.1673835916,4.0,-2.3258537199334,0.029267497680568143,0,1,1
161,80.0,0.0938,0.125,0.7812,10.0571,10.057,10.0572,90.0011,90.0012,89.9985,0.115,1.0134,1.081252,1.3753019999999998,3.068590910517,1.7678040000000002,1.392818,0.5937024000000001,-5.59525588,2.0772459999999997,-0.28167844,-2.7693394,0.853426,11.016325586919198,100.94206492068001,1.5708155254166685,1.5708172707459205,1.5707701468561168,1017.2279976096806,0.07864510236445213,6.0,2.16645445715,6.0,2.16876311472,6.0,2.16903808614,4.0,-2.162823150618887,0.013311014059672416,1,1,1
162,80.0,0.25,0.7188,0.0312,9.3266,9.3264,9.3261,90.0052,90.0048,89.9943,0.1194,2.6134,1.02812,1.2237399999999998,1.7523254603748,1.7590640000000002,1.374372,0.207128,-5.79988904,2.390636,-0.15152728,-2.7248724000000006,0.6987399999999999,7.6967192781168,60.44459865,1.5708870839160003,1.5708801025989922,1.5706968430275332,811.217762649097,0.09861716999237484,6.0,2.01760411956,6.0,2.00979416899,6.0,1.99191677692,4.0,-2.1252760780236355,0.9606520555729087,1,1,1
174,80.0,0.0938,0.0625,0.8438,10.1125,10.1124,10.1127,90.0008,90.0009,89.9989,0.0982,0.9743,1.087611,1.387944,3.1714615593543,1.766107,1.396707,0.6290844,-5.57825962,2.06369,-0.29448469,-2.7728677999999998,0.866016,11.2917441090672,103.77198422068001,1.5708102894289124,1.5708120347581649,1.5707771281731249,1034.1413369725312,0.07735886492479023,6.0,2.18767337807,6.0,2.17376254337,6.0,2.18045886655,4.0,-2.320749063621717,-0.02603601455084144,1,1,1
176,80.0,0.8125,0.0,0.1875,9.2295,9.2288,9.2292,90.0018,90.0029,89.9993,0.2187,3.2662,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5708277427214326,1.5708469413432042,1.5707841094901327,786.1175013867824,0.10176595719962064,6.0,1.98875473906,0.0,0.0,6.0,1.99656588637,4.0,-1.520054351299415,1.183627229660506,1,0,1
177,80.0,0.0,0.5,0.5,9.847000000000001,9.847000000000001,9.8468,90.0031,90.0027,89.99600000000002,0.1282,1.262,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708504320017085,1.5708434506847004,1.5707265136248172,954.7792909570128,0.08378899789480444,0.0,0.0,6.0,2.1217472916,6.0,2.12513401211,4.0,-2.0541637344955674,0.23269776411902143,0,1,1
185,80.0,0.0,0.3125,0.6875,10.0132,10.0133,10.0133,90.00200000000002,90.0018,89.9973,0.1025,1.0775,1.05875,1.3575,2.966528449875,1.7893750000000002,1.37125,0.5184375,-5.62515,2.00875,-0.248625,-2.76775,0.8375,10.622616975625,100.7258125,1.5708312333799366,1.5708277427214326,1.5707492029050931,1003.9852802131343,0.07968244313603574,0.0,0.0,6.0,2.14415446451,6.0,2.1661909051,4.0,-2.277892480403674,0.07464354299576571,0,1,1
187,80.0,0.4062,0.3125,0.2812,9.4828,9.4825,9.4825,90.0028,90.0031,89.9971,0.2135,2.2313,1.074889,1.272056,2.0762398863957,1.7201430000000002,1.415793,0.3855406,-5.723140379999999,2.48381,-0.22576531,-2.7321322,0.743984,8.7638587626828,65.03516007932001,1.5708451960139522,1.5708504320017085,1.5707457122465889,852.6725697491897,0.09382264991065876,6.0,2.04336830531,6.0,2.0487894454,6.0,2.04270297108,4.0,-1.5441184463134578,0.8025843752583205,1,1,1
197,80.0,0.5,0.25,0.25,9.4158,9.4154,9.4155,90.0026,90.0031,89.9976,0.2126,2.5513,1.085,1.265,1.973604792,1.7025,1.43,0.39025,-5.728899999999999,2.58,-0.2333,-2.7275,0.735,8.6103284435,59.626019299999996,1.5708417053554484,1.5708504320017085,1.5707544388928492,834.7172460060547,0.09584083758036996,6.0,2.03042414546,6.0,2.0304213680200003,6.0,2.03042349001,4.0,-1.5483428130742893,0.9366030331860333,1,1,1
198,80.0,0.5,0.3125,0.1875,9.3604,9.36,9.3601,90.0031,90.0034,89.9971,0.2042,2.6141,1.07875,1.2525,1.871082057375,1.704375,1.42625,0.3549375,-5.74645,2.59375,-0.220525,-2.7242500000000005,0.7224999999999999,8.336109292625,56.807581799999994,1.5708504320017085,1.5708556679894643,1.5707457122465889,820.0696574798802,0.09755268868969554,6.0,2.01847088253,6.0,2.01975616432,6.0,2.0163239611700003,4.0,-1.5886553732515718,0.9609198700173598,1,1,1
199,80.0,0.0625,0.0312,0.9062,10.181000000000001,10.181000000000001,10.1813,90.0006,90.0007,89.9991,0.0598,0.9677,1.089271,1.4004929999999998,3.2906840606004,1.7701330000000002,1.3948639999999999,0.6568649999999999,-5.5607697200000015,2.019795,-0.30257897,-2.7766617,0.8792949999999999,11.569809698235199,107.9097753625,1.5708067987704086,1.5708085440996604,1.5707806188316291,1055.3198553024831,0.07580640087271913,6.0,2.18849567049,6.0,2.20250033237,6.0,2.1957386644,4.0,-2.816749618025551,-0.03283315709524021,1,1,1
202,80.0,0.0,0.0938,0.9062,10.2072,10.2072,10.2074,90.0008,90.0008,89.9987,0.0416,0.91,1.0806200000000001,1.4012399999999998,3.3252760028748,1.782814,1.384372,0.642003,-5.5637390400000015,1.960636,-0.29332728,-2.7791223999999994,0.8812399999999999,11.582164628366801,110.588089,1.5708102894289124,1.5708102894289124,1.5707736375146206,1063.4776875825494,0.07522489746056872,0.0,0.0,6.0,2.20816848095,6.0,2.20042138561,4.0,-3.1796551117149194,-0.09431067947124129,0,1,1
205,80.0,0.0,0.5312,0.4688,9.8193,9.8193,9.8191,90.0032,90.0028,89.9957,0.1283,1.3027,1.03688,1.3137599999999998,2.6077808968752003,1.795936,1.358128,0.394872,-5.68656096,2.056864,-0.20392272,-2.7563776,0.79376,9.6630693228832,90.863536,1.5708521773309605,1.5708451960139522,1.5707212776370612,946.7443853914535,0.08450010502773897,0.0,0.0,6.0,2.1162691032,6.0,2.11881714749,4.0,-2.0533840073605463,0.2644390337213813,0,1,1
215,80.0,0.3438,0.4688,0.1875,9.4259,9.4256,9.4255,90.0037,90.0037,89.9961,0.1818,2.3949,1.056981,1.254184,1.9572585698541,1.735796,1.399829,0.3177749,-5.75299866,2.445576,-0.19738697,-2.7299902000000005,0.7272559999999999,8.365846411559,63.490770370679996,1.5708609039772201,1.5708609039772201,1.5707282589540688,837.4063086016472,0.095533075376025,6.0,2.0320068792,6.0,2.03216327138,6.0,2.03475442442,4.0,-1.7048480972387587,0.8733414763377257,1,1,1
220,80.0,0.0,0.4062,0.5938,9.9301,9.9301,9.9301,90.0025,90.0022,89.9966,0.11699999999999999,1.202,1.0493800000000002,1.33876,2.8128263661252,1.792186,1.365628,0.4654970000000001,-5.65146096,2.029364,-0.22947272,-2.7628776000000004,0.8187599999999999,10.2115076246332,96.500411,1.5708399600261964,1.5708347240384404,1.5707369856003288,979.1762353900436,0.08170132924859326,0.0,0.0,6.0,2.13979676941,6.0,2.14245043303,4.0,-2.145581344184381,0.1839868361130158,0,1,1
223,80.0,0.875,0.0,0.125,9.1479,9.1472,9.1475,90.00200000000002,90.0031,89.9993,0.1892,3.7532,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.5708312333799366,1.5708504320017085,1.5707841094901327,765.4414927309916,0.10451484634648016,6.0,1.9717177149400005,0.0,0.0,6.0,1.97890616052,4.0,-1.664950622364359,1.3226088094337576,1,0,1
225,80.0,0.0,0.6875,0.3125,9.6807,9.6808,9.6804,90.0042,90.0036,89.9946,0.1367,1.5381,1.02125,1.2825,2.351392042125,1.800625,1.34875,0.3065625,-5.73045,2.09125,-0.171975,-2.74825,0.7625,8.977302070375,83.81518750000002,1.5708696306234802,1.5708591586479683,1.5707020790152888,907.2172695319548,0.08818174288202542,0.0,0.0,6.0,2.086973212,6.0,2.08890993311,4.0,-1.9899665352522333,0.4305478884756275,0,1,1
227,80.0,0.3125,0.375,0.3125,9.5498,9.5496,9.5495,90.00299999999999,90.0031,89.9967,0.2054,1.8941,1.065,1.279375,2.1793517199375,1.738125,1.401875,0.3809375,-5.7185125,2.388125,-0.2182875,-2.7373125,0.7531249999999999,8.919330522875,70.4584808125,1.570848686672456,1.5708504320017085,1.5707387309295808,870.8835519661293,0.09186073134506896,6.0,2.0606410102200003,6.0,2.0593285383400004,6.0,2.05801236048,4.0,-1.5827959814876793,0.6387437916805587,1,1,1
232,80.0,0.4375,0.5625,0.0,9.2204,9.22,9.2199,90.0047,90.0046,89.9954,0.1098,3.1215,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495,51.0236106375,1.5708783572697402,1.5708766119404882,1.5707160416493051,783.8029424623477,0.10206647062165504,6.0,1.99098245926,6.0,1.9861450191,0.0,0.0,4.0,-2.209094749906707,1.1383136555196618,1,1,0
236,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.99799999999998,0.2364,1.9447,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.5708329787091884,1.5708399600261964,1.5707614202098563,871.7136965830464,0.09177325114149858,6.0,2.05716365112,6.0,2.05779395806,6.0,2.06436066221,4.0,-1.4422299934501939,0.6651077235286996,1,1,1
239,80.0,0.4375,0.2812,0.2812,9.4697,9.4694,9.4695,90.0027,90.00299999999999,89.9974,0.2205,2.1159,1.0792709999999999,1.2717429999999998,2.0590083277254,1.7138830000000005,1.421114,0.39299,-5.72194472,2.513545,-0.23040397,-2.7310367,0.743045,8.7580523324852,63.69735233750001,1.5708434506847004,1.570848686672456,1.5707509482343447,849.1525727249717,0.09421157347881093,6.0,2.04297815991,6.0,2.04567000105,6.0,2.03698688837,4.0,-1.5118575840952364,0.7494802539001061,1,1,1
256,80.0,0.0,0.3125,0.6875,10.0132,10.0133,10.0133,90.00200000000002,90.0018,89.9973,0.10300000000000001,1.0845,1.05875,1.3575,2.966528449875,1.7893750000000002,1.37125,0.5184375,-5.62515,2.00875,-0.248625,-2.76775,0.8375,10.622616975625,100.7258125,1.5708312333799366,1.5708277427214326,1.5707492029050931,1003.9852802131343,0.07968244313603574,0.0,0.0,6.0,2.14415289982,6.0,2.16619161632,4.0,-2.2730262907525014,0.08111905128479203,0,1,1
